KEY,addedDate,reviewDate,realName,verifiedPurchase,totalVotes,helpfulVotes,fullRating,rating,title,customerID,customerName,reviewID,itemID
3155,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,1,"Goodbye turbo tax.","","",R2Y1ZOJT0O9349,B00NG7JVSQ
3156,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"I love TurboTax, BUT this will probably be the LAST TIME I USE IT!","","",R3CMI903MDJP9O,B00NG7JVSQ
3157,"2016/06/30 00:43:30",2015/03/02,N/A,true,-1,0,5,1,"Software is not good I had to use my own tax knowledge to ...","","",R392EQ0EAHDPZA,B00NG7JVSQ
3158,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,4,"Tax Season","","",RP37XTG0QP7WJ,B00NG7JVSQ
3159,"2016/06/30 00:43:30",2015/03/27,N/A,false,-1,0,5,2,"Easy to use and is pretty thorough with asking income/deduction ...","","",R23OKNS0UPXLOO,B00NG7JVSQ
3160,"2016/06/30 00:43:30",2015/02/18,N/A,false,-1,0,5,2,"The e-file wouldn't work.","","",R26Z0TLE8EVP71,B00NG7JVSQ
3161,"2016/06/30 00:43:30",2015/04/13,N/A,true,-1,0,5,1,"One Star","","",R3FSJ9SCP4RC72,B00NG7JVSQ
3162,"2016/06/30 00:43:30",2015/04/23,N/A,true,-1,0,5,1,"Unclear as to what is needed to buy","","",R3XW8LIM0O4KR,B00NG7JVSQ
3163,"2016/06/30 00:43:30",2015/05/09,N/A,true,-1,0,5,5,"Quick download / great price","","",REBWJCPTBAKIB,B00NG7JVSQ
3164,"2016/06/30 00:43:30",2016/05/22,N/A,true,-1,0,5,5,"Great Software!","","",R10OE2VEZ6AYS1,B00NG7JVSQ
3165,"2016/06/30 00:43:30",2015/01/11,N/A,false,-1,0,5,1,"Switching software","","",R93Z9C9RR2HX9,B00NG7JVSQ
3166,"2016/06/30 00:43:30",2015/04/03,N/A,false,-1,0,5,5,"it can easily compile the results for each separate section","","",R303O2HEDS7J8T,B00NG7JVSQ
3167,"2016/06/30 00:43:30",2015/02/07,N/A,false,-1,0,5,1,"One Star","","",RWC0H7OQPXW82,B00NG7JVSQ
3168,"2016/06/30 00:43:30",2015/03/18,N/A,false,-1,0,5,2,"Turbo Tax Squeezing its Customers","","",R1DF6C6AJDN4QU,B00NG7JVSQ
3169,"2016/06/30 00:43:30",2015/04/13,N/A,true,-1,0,5,3,"Last time for e-filing for me","","",R23OQL8F8A3AY8,B00NG7JVSQ
3170,"2016/06/30 00:43:30",2015/03/03,N/A,false,-1,0,5,3,"Watch out for changes in Schedule C!!!","","",R2KPYXP6R5KNSU,B00NG7JVSQ
3171,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,1,"Great program, easy to understand and use","","",R17LMD7O5QOLFJ,B00NG7JVSQ
3172,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,2,"Print version","","",RR5PZMNI9UV4D,B00NG7JVSQ
3173,"2016/06/30 00:43:30",2015/02/19,N/A,false,-1,0,5,2,"Frustrating !","","",R2ZS3Q2M9C2J3H,B00NG7JVSQ
3174,"2016/06/30 00:43:30",2015/05/20,N/A,true,-1,0,5,4,"Still a good product, to bad their upper managment are such greedy SOB's.","","",R28UZXFXK5C953,B00NG7JVSQ
3175,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"Product worked great AFTER they finally provided a free upgrade to include ...","","",RH5NCUH2XAY49,B00NG7JVSQ
3176,"2016/06/30 00:43:30",2015/05/10,N/A,true,-1,0,5,5,"Excellent, Easy To Use Tax Prepartion Software","","",R3HMYQROXWOSUP,B00NG7JVSQ
3177,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,5,"Good Product but still know the tax laws","","",RQTX5WNTLFQSJ,B00NG7JVSQ
3178,"2016/06/30 00:43:30",2015/03/30,N/A,true,-1,0,5,4,"It's not the Turbotax that it once was","","",R57UJDUH505YG,B00NG7JVSQ
3179,"2016/06/30 00:43:30",2016/02/22,N/A,false,-1,0,5,2,"Slowly Declining Service","","",REWACY1W88AJU,B00NG7JVSQ
3180,"2016/06/30 00:43:30",2015/03/17,N/A,true,-1,0,5,5,"good product and easy to use","","",R2ZIZ2MOZIFUJD,B00NG7JVSQ
3181,"2016/06/30 00:43:30",2015/02/13,N/A,false,-1,0,5,2,"Support Issues","","",R3YWMXGL1FRTA,B00NG7JVSQ
3182,"2016/06/30 00:43:30",2015/04/06,N/A,false,-1,0,5,2,Disappointed,"","",R3KZKT2HA4WZM5,B00NG7JVSQ
3183,"2016/06/30 00:43:30",2015/03/18,N/A,false,-1,0,5,4,"I like TurboTax. I've used it for the past several ...","","",R32DQXTYROF6T5,B00NG7JVSQ
3184,"2016/06/30 00:43:30",2014/12/09,N/A,true,-1,0,5,1,"I was ordering Turbo tax for a gift. I ...","","",R5AG1PHF870AI,B00NG7JVSQ
3185,"2016/06/30 00:43:30",2015/03/04,N/A,false,-1,0,5,2,"TurboTax offers no help","","",R17NAGHGKB8LJC,B00NG7JVSQ
3186,"2016/06/30 00:43:30",2015/02/18,N/A,false,-1,0,5,2,"Turbo tax is great for normal returns but they shut down e-file on ...","","",R3MAN8YULBHC37,B00NG7JVSQ
3187,"2016/06/30 00:43:30",2014/12/11,N/A,false,-1,0,5,1,"One Star","","",R1QRFO7MR1Y750,B00NG7JVSQ
3188,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,2,"When I tried to file my taxes, I discovered ...","","",RF85WLO2AJWC,B00NG7JVSQ
3189,"2016/06/30 00:43:30",2015/10/21,N/A,false,-1,0,5,2,"2015 ""Deluxe"" version has reduced coverage, forcing more people to buy Premiere","","",RT3RAV7PPNOFM,B00NG7JVSQ
3190,"2016/06/30 00:43:30",2015/03/20,N/A,false,-1,0,5,1,"You can try it, but Don't blame me if it crashes your computer.","","",R1X7D8FKVMW52I,B00NG7JVSQ
3191,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"Overall it's pretty good. There are errors in the program","","",R2ZXRE408WGCZO,B00NG7JVSQ
3192,"2016/06/30 00:43:30",2015/03/02,N/A,true,-1,0,5,2,"Not the same as last year. Plus I sold ...","","",R1Y6H1E0UMJBVX,B00NG7JVSQ
3193,"2016/06/30 00:43:30",2015/03/17,N/A,false,-1,0,5,5,"Its reliable","","",R20BM87X6T8G5G,B00NG7JVSQ
3194,"2016/06/30 00:43:30",2015/03/03,N/A,false,-1,0,5,3,"It SUCKs that I can't print out state form","","",R3UYYZTY7JJFC6,B00NG7JVSQ
3195,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,1,"and was just as easy to use and navigate","","",R3BOBITVWZ34AV,B00NG7JVSQ
3196,"2016/06/30 00:43:30",2015/02/18,N/A,false,-1,0,5,1,"Last year I use Turbo Tax","","",R32TTVHVMM5I5L,B00NG7JVSQ
3197,"2016/06/30 00:43:30",2015/04/30,N/A,true,-1,0,5,5,"It was easy to use and easy to look up answers if ...","","",R22BFN5U8RI0RO,B00NG7JVSQ
3198,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,4,"TT worked great. I've used it for about 7 years now","","",R3HABXZAKGLIHV,B00NG7JVSQ
3199,"2016/06/30 00:43:30",2014/11/20,N/A,false,-1,0,5,1,"Turbotax Deluxe no longer supports Schedules D or E","","",R29NRPK9115GWB,B00NG7JVSQ
3200,"2016/06/30 00:43:30",2015/04/16,N/A,true,-1,0,5,3,"... using this for a few years and its been easy to follow and easy to understand","","",R2XF6EDJGQJ4D0,B00NG7JVSQ
3201,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"I do the tax returns for most of my family ...","","",R9YIR3F3757Q6,B00NG7JVSQ
3202,"2016/06/30 00:43:30",2015/02/11,N/A,false,-1,0,5,1,"One Star","","",R27P10GP71DTVR,B00NG7JVSQ
3203,"2016/06/30 00:43:30",2015/04/18,N/A,false,-1,0,5,2,"Printing Reams","","",R3RHRXY2CNJG1T,B00NG7JVSQ
3204,"2016/06/30 00:43:30",2015/03/01,N/A,false,-1,0,5,4,"very easy to navigate and use","","",R2VO51I0KSDA42,B00NG7JVSQ
3205,"2016/06/30 00:43:30",2015/04/05,N/A,false,-1,0,5,2,"Goodbye Turbo Tax...","","",R20H11IJPLUYPN,B00NG7JVSQ
3206,"2016/06/30 00:43:30",2015/03/29,N/A,true,-1,0,5,1,"What good is the program if the end result isn't what ...","","",R1V8SH0JLETSM5,B00NG7JVSQ
3207,"2016/06/30 00:43:30",2015/03/08,N/A,true,-1,0,5,1,"State calculations would not total correctly.","","",R27EG9QPLCMTH9,B00NG7JVSQ
3208,"2016/06/30 00:43:30",2015/03/09,N/A,false,-1,0,5,2,"After buying it and trying to do the free upgrade ...","","",R20DCGKY8J2F47,B00NG7JVSQ
3209,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,5,"Completely satisfied customer.","","",REX1GZO09QUUU,B00NG7JVSQ
3210,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,5,"TurboTax Easy, Quick and accurate.","","",R39GSC1A8CVDRJ,B00NG7JVSQ
3211,"2016/06/30 00:43:30",2015/03/16,N/A,false,-1,0,5,2,"I've used TurboTax in the past and it did the ...","","",R2Z2X5KGRH87SS,B00NG7JVSQ
3212,"2016/06/30 00:43:30",2015/03/20,N/A,false,-1,0,5,2,"New turbo tax made me nervous as it did not ...","","",R1ULGIDDR06CYG,B00NG7JVSQ
3213,"2016/06/30 00:43:30",2015/05/08,N/A,true,-1,0,5,5,"Still a Fan of Turbo Tax","","",R3RFPXJZZH5LPQ,B00NG7JVSQ
3214,"2016/06/30 00:43:30",2015/04/13,N/A,false,-1,0,5,3,"The software was easy to use as always","","",R2SKFCCJIRFFNT,B00NG7JVSQ
3215,"2016/06/30 00:43:30",2015/03/06,N/A,true,-1,0,5,5,"Read All the product details to make sure this is the best product for you, for me so far so good :-)","","",R1FGW7DHHDWMLE,B00NG7JVSQ
3216,"2016/06/30 00:43:30",2015/01/02,N/A,false,-1,0,5,1,"One Star","","",RUYDBFJWD7ITB,B00NG7JVSQ
3217,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,5,"It is very user friendly and easy to follow","","",R18NUSD9UA92BQ,B00NG7JVSQ
3218,"2016/06/30 00:43:30",2015/05/04,N/A,true,-1,0,5,1,"It was the old bait and switch routine and I hate that and this product","","",R362JQH2OVNM4A,B00NG7JVSQ
3219,"2016/06/30 00:43:30",2015/02/17,N/A,false,-1,0,5,2,"I have been told the download version runs better.","","",R1Q5KPT8E8JD84,B00NG7JVSQ
3220,"2016/06/30 00:43:30",2015/06/08,N/A,true,-1,0,5,1,"One Star","","",R3Q1O949DZ4AQN,B00NG7JVSQ
3221,"2016/06/30 00:43:30",2015/04/05,N/A,true,-1,0,5,1,Beware,"","",R1YZ0BMGPAV1RJ,B00NG7JVSQ
3222,"2016/06/30 00:43:30",2015/03/20,N/A,false,-1,0,5,2,"Was happy to pay extra for this because it said it ...","","",R30E51XMF9E990,B00NG7JVSQ
3223,"2016/06/30 00:43:30",2015/04/03,N/A,false,-1,0,5,5,"comfortable as old jeans","","",R1X8CM73G38BNC,B00NG7JVSQ
3224,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,1,"I probably won't use TurboTax next year. There is ...","","",R3W00835IJFUMF,B00NG7JVSQ
3225,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"Good Program. Just watch for those ""Hidden charges"".","","",R5OXHQMIX3TQ,B00NG7JVSQ
3226,"2016/06/30 00:43:30",2015/09/22,N/A,true,-1,0,5,1,"Expext to pay almost 3 times more","","",R1TFPAS5ANBZPK,B00NG7JVSQ
3227,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,2,"It looks like I will be finding another program","","",R19YA8KAN7S3SD,B00NG7JVSQ
3228,"2016/06/30 00:43:30",2015/04/23,N/A,false,-1,0,5,1,"They screwed over their customers by taking features out of the product and forcing people like me, to pay to upgrade after alre","","",R1LTAAJOBIODWR,B00NG7JVSQ
3229,"2016/06/30 00:43:30",2014/11/20,N/A,false,-1,0,5,1,"See ya TurboRipOff ...","","",RZTDW4IBT5IZB,B00NG7JVSQ
3230,"2016/06/30 00:43:30",2015/04/06,N/A,false,-1,0,5,1,"I think it's a complete scam that you have to ...","","",RVO2BXQKC1KH8,B00NG7JVSQ
3231,"2016/06/30 00:43:30",2015/05/18,N/A,true,-1,0,5,5,"Can't be beat.","","",R1I7X73IPVYA2H,B00NG7JVSQ
3232,"2016/06/30 00:43:30",2015/03/23,N/A,false,-1,0,5,3,Updates,"","",R14Y9SLE80HDHN,B00NG7JVSQ
3233,"2016/06/30 00:43:30",2015/03/22,N/A,true,-1,0,5,4,"Safe, Accurate and Secure","","",RZZQK1OAQF0RC,B00NG7JVSQ
3234,"2016/06/30 00:43:30",2015/02/27,N/A,true,-1,0,5,4,"I still like the interface and that you can easily go to ...","","",RFM51X06B5OGQ,B00NG7JVSQ
3235,"2016/06/30 00:43:30",2015/04/13,N/A,true,-1,0,5,1,"I was never able to download and use my purchase ...","","",R3GOLD3GM37K47,B00NG7JVSQ
3236,"2016/06/30 00:43:30",2015/04/07,N/A,false,-1,0,5,1,"WARNING. NO SCHEDULE C","","",R1WNF0HMXQY2RV,B00NG7JVSQ
3237,"2016/06/30 00:43:30",2015/04/08,N/A,true,-1,0,5,5,"Intuit Finally Corrects Its Initial Fail for the 2014 Tax Year - the Corrected Product Works Fine","","",R2NSG0CNTJTWIY,B00NG7JVSQ
3238,"2016/06/30 00:43:30",2015/02/13,N/A,false,-1,0,5,3,"I have been a Turbo Tax user for at least ...","","",R20KZ63ULUCT2H,B00NG7JVSQ
3239,"2016/06/30 00:43:30",2015/03/18,N/A,false,-1,0,5,2,"Not Happy with the missing pieces.","","",RUWDJVTFC7O30,B00NG7JVSQ
3240,"2016/06/30 00:43:30",2015/02/27,N/A,false,-1,0,5,4,"I really like TurboTax and will use it again","","",R2W248ZMAETKHU,B00NG7JVSQ
3241,"2016/06/30 00:43:30",2015/04/03,N/A,false,-1,0,5,4,"Everything else worked out fine.","","",R5IG925VNOSO4,B00NG7JVSQ
3242,"2016/06/30 00:43:30",2015/04/01,N/A,false,-1,0,5,5,"Senior Saver!!","","",R3VHOYYVSDSQ4I,B00NG7JVSQ
3243,"2016/06/30 00:43:30",2015/10/26,N/A,true,-1,0,5,5,"if you had a good tax book at hand","","",R2Z08633BWQ387,B00NG7JVSQ
3244,"2016/06/30 00:43:30",2015/03/07,N/A,false,-1,0,5,1,"Not pleased with the additional charges not told about when purchasing ...","","",R1FJPRM0MCFHGG,B00NG7JVSQ
3245,"2016/06/30 00:43:30",2015/03/23,N/A,false,-1,0,5,4,"Decade plus user and still happy!","","",R2KLA0MG5TB8N5,B00NG7JVSQ
3246,"2016/06/30 00:43:30",2015/03/16,N/A,true,-1,0,5,4,"... Turbo Tax for 9 years and find it very easy to use and most thorough","","",R2GB9ITV21SIJB,B00NG7JVSQ
3247,"2016/06/30 00:43:30",2015/03/24,N/A,false,-1,0,5,1,"biggest disappointment ever. This year they shot themselves in foot ...","","",RZBXTX08PC305,B00NG7JVSQ
3248,"2016/06/30 00:43:30",2015/04/07,N/A,false,-1,0,5,1,"TURBOTAX charges TWICE or NO SALE!","","",R2V6P2K5K7YKT1,B00NG7JVSQ
3249,"2016/06/30 00:43:30",2015/01/08,N/A,true,-1,0,5,2,"Works for the average filer, but now with fewer features.","","",RKJXW0JQKRHQR,B00NG7JVSQ
3250,"2016/06/30 00:43:30",2015/03/17,N/A,true,-1,0,5,5,"Works great, easy to use as always, and free upgrade to premium or home/business","","",R242SYQT3RM8PY,B00NG7JVSQ
3251,"2016/06/30 00:43:30",2015/03/07,N/A,false,-1,0,5,1,"It seems like TurboTax is constantly trying to get me to upgrade","","",RT63JO1MO4XR7,B00NG7JVSQ
3252,"2016/06/30 00:43:30",2015/03/27,N/A,true,-1,0,5,5,"No other software makes the forceful and coercive nature of ...","","",R26LPO4FCI5Z81,B00NG7JVSQ
3253,"2016/06/30 00:43:30",2015/07/16,N/A,true,-1,0,5,1,"One Star","","",R1E1YD7AF4UIJH,B00NG7JVSQ
3254,"2016/06/30 00:43:30",2015/03/12,N/A,false,-1,0,5,1,"One Star","","",RVD2QWG0SUDAL,B00NG7JVSQ
3255,"2016/06/30 00:43:30",2015/04/05,N/A,false,-1,0,5,1,"Too little for too much","","",R1Y7ETMMQW3F7G,B00NG7JVSQ
3256,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,1,"Failed to identify a very common deduction for previous year ...","","",R3UOS0PRO1I161,B00NG7JVSQ
3257,"2016/06/30 00:43:30",2015/04/01,N/A,false,-1,0,5,5,"Great support","","",R1EPWQR7BIIKY6,B00NG7JVSQ
3258,"2016/06/30 00:43:30",2015/01/09,N/A,false,-1,0,5,1,"I am a 10+ user. I bought it at ...","","",R2644VK498XYUI,B00NG7JVSQ
3259,"2016/06/30 00:43:30",2015/04/09,N/A,false,-1,0,5,1,"Questionable Pricing!","","",RIKZ9B9EJ503H,B00NG7JVSQ
3260,"2016/06/30 00:43:30",2015/03/16,N/A,true,-1,0,5,4,"Works as it has in the past","","",R1KSMY7LSSQ7O2,B00NG7JVSQ
3261,"2016/06/30 00:43:30",2015/02/18,N/A,true,-1,0,5,1,"Don't buy this product","","",R1CCN1MRDMSMG4,B00NG7JVSQ
3262,"2016/06/30 00:43:30",2015/03/21,N/A,true,-1,0,5,3,"were caught off guard and caused unnecessary aggravation.","","",R3SR1HBREOD09R,B00NG7JVSQ
3263,"2016/06/30 00:43:30",2015/01/10,N/A,false,-1,0,5,1,"Shame on you TurboTax!","","",R3OD5S13I8H9C5,B00NG7JVSQ
3264,"2016/06/30 00:43:30",2015/05/08,N/A,true,-1,0,5,5,"Makes filing easy. Wish you didn't have to pay full price ...","","",R1I3TWWM7FF6PV,B00NG7JVSQ
3265,"2016/06/30 00:43:30",2015/02/19,N/A,true,-1,0,5,2,"I have turbo tax for years now and I like it.","","",R330IJ8S8HQ487,B00NG7JVSQ
3266,"2016/06/30 00:43:30",2015/03/04,N/A,false,-1,0,5,1,"Terrible program! I have used it for years","","",R30FTLZ292IMFI,B00NG7JVSQ
3267,"2016/06/30 00:43:30",2015/03/16,N/A,false,-1,0,5,2,"Quite easy to enter the tax information requested if you are ...","","",R1TPSQD6VK5UFS,B00NG7JVSQ
3268,"2016/06/30 00:43:30",2015/03/25,N/A,true,-1,0,5,2,"Federal fine, Ohio Efile Inop","","",R2SOF8UB6Y46BD,B00NG7JVSQ
3269,"2016/06/30 00:43:30",2015/05/04,N/A,true,-1,0,5,5,"OK for me","","",RJXV6XB71BTJJ,B00NG7JVSQ
3270,"2016/06/30 00:43:30",2015/03/22,N/A,true,-1,0,5,4,"Still works for my needs","","",R2V73CO6NK5CNR,B00NG7JVSQ
3271,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,4,"Turbo Tax is the best software, I have ever had","","",R1PXMX7G8FKGLJ,B00NG7JVSQ
3272,"2016/06/30 00:43:30",2015/03/26,N/A,true,-1,0,5,5,"TurboTax does well","","",R3ATFHKVYLD8VU,B00NG7JVSQ
3273,"2016/06/30 00:43:30",2015/03/15,N/A,false,-1,0,5,3,"Intuit Finally Got It Right -- Sort Of","","",R1YO13JSHU7J2D,B00NG7JVSQ
3274,"2016/06/30 00:43:30",2015/04/16,N/A,false,-1,0,5,1,"One more lost long time customer","","",R1RGZF2OWXOAHG,B00NG7JVSQ
3275,"2016/06/30 00:43:30",2015/03/07,N/A,false,-1,0,5,2,"I am not happy with the product this year","","",R2246NLSH02RYI,B00NG7JVSQ
3276,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"Totally disappointed. I've used the Deluxe version for many","","",RHJCDX8RV7OW2,B00NG7JVSQ
3277,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,2,"Raised the price lowered the supported forms... hmmm","","",R1YOZOATT0V1S3,B00NG7JVSQ
3278,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,4,"To turbo tax or not to turbo tax??","","",R1XYRB588B2MU6,B00NG7JVSQ
3279,"2016/06/30 00:43:30",2015/02/13,N/A,false,-1,0,5,2,"Trust Broken","","",R3QLBTQMUFGYTJ,B00NG7JVSQ
3280,"2016/06/30 00:43:30",2015/06/02,N/A,true,-1,0,5,3,"Does the job","","",R281UUGFVRJPOM,B00NG7JVSQ
3281,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,5,"Changes not a problem for self-employment return","","",RP27N28A78UYT,B00NG7JVSQ
3282,"2016/06/30 00:43:30",2015/02/26,N/A,true,-1,0,5,3,"Intuit...Stop nickle and diming everyone..","","",R2S1YQ3VY7CPVS,B00NG7JVSQ
3283,"2016/06/30 00:43:30",2015/03/29,N/A,false,-1,0,5,1,"Another Customer Lost","","",R2F520L9LNO5AJ,B00NG7JVSQ
3284,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,2,"The software works great. I think it stinks that you crippled functionality ...","","",RS9HZ395FSB59,B00NG7JVSQ
3285,"2016/06/30 00:43:30",2015/03/05,N/A,false,-1,0,5,2,"2014 Less effective","","",R2NHVIBE7NYW1R,B00NG7JVSQ
3286,"2016/06/30 00:43:30",2015/04/05,N/A,false,-1,0,5,2,"As recieved did not cover dividends or capital gains like last year for the same titled product","","",R2VSASM6N56GQJ,B00NG7JVSQ
3287,"2016/06/30 00:43:30",2015/03/24,N/A,true,-1,0,5,1,"First time buyer, won't buy it again. Never ...","","",R3BEBPLLZR5CZF,B00NG7JVSQ
3288,"2016/06/30 00:43:30",2015/03/24,N/A,false,-1,0,5,2,"Did not answer 3 phone calls for help. Could ...","","",RRR381RUWZIXS,B00NG7JVSQ
3289,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,3,"Did not like that the option to e file for states was ...","","",R56ZNG44GL29L,B00NG7JVSQ
3290,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,1,"Mac users beware!","","",R3VBTQLUX96DOY,B00NG7JVSQ
3291,"2016/06/30 00:43:30",2015/03/29,N/A,false,-1,0,5,1,"Rip Off","","",RNTZ40GB3ZDGR,B00NG7JVSQ
3292,"2016/06/30 00:43:30",2015/03/28,N/A,true,-1,0,5,2,"Did not import all of last year's info. Had ...","","",ROMN8FRUAIHF4,B00NG7JVSQ
3293,"2016/06/30 00:43:30",2015/02/17,N/A,false,-1,0,5,3,"With the fact that most states have started allowing for ...","","",R1ZD6J6G8ZWZKT,B00NG7JVSQ
3294,"2016/06/30 00:43:30",2015/04/16,N/A,true,-1,0,5,1,"For some reason I could not get it to work ...","","",R2TFANCDAQO12F,B00NG7JVSQ
3295,"2016/06/30 00:43:30",2015/03/27,N/A,true,-1,0,5,1,"IM REALLY UPSET THAT IT WOULDNT LET ME HAVE THE ...","","",R1255B08J1WDU4,B00NG7JVSQ
3296,"2016/06/30 00:43:30",2015/03/19,N/A,true,-1,0,5,2,"Bad purchase","","",R17N8F6ALZ0ZHD,B00NG7JVSQ
3297,"2016/06/30 00:43:30",2015/02/11,N/A,false,-1,0,5,1,"Disappointed in deluxe","","",R1JHAAWPCX9PBS,B00NG7JVSQ
3298,"2016/06/30 00:43:30",2015/04/12,N/A,false,-1,0,5,3,"The software works, but Intuit created more trust issues this year","","",R2BUP0D3ZMCB55,B00NG7JVSQ
3299,"2016/06/30 00:43:30",2015/03/01,N/A,true,-1,0,5,3,"Not too happy with Intuit basically raising the price by moving features ...","","",R3OWAY9QAAIJMY,B00NG7JVSQ
3300,"2016/06/30 00:43:30",2015/01/12,N/A,false,-1,0,5,1,"Thanks for the heads up, I have never used ...","","",RVGEWM1MRZG2Q,B00NG7JVSQ
3301,"2016/06/30 00:43:30",2015/04/19,N/A,true,-1,0,5,1,Rip-Off,"","",R11M6J3PKWMHBD,B00NG7JVSQ
3302,"2016/06/30 00:43:30",2015/03/07,N/A,false,-1,0,5,3,"I'm not very happy about it","","",R2R0VE1HDH9RG5,B00NG7JVSQ
3303,"2016/06/30 00:43:30",2015/05/11,N/A,true,-1,0,5,4,"Satisfied my tax filing needs, but ...","","",R1IB527S0RKUCR,B00NG7JVSQ
3304,"2016/06/30 00:43:30",2015/04/11,N/A,false,-1,0,5,1,Ripoff,"","",R30VL6Z35T9ITC,B00NG7JVSQ
3305,"2016/06/30 00:43:30",2015/03/21,N/A,false,-1,0,5,1,"Not Happy - I was suppose to get the first filing Free but I was charged $ 19.99","","",RCTFI1532924K,B00NG7JVSQ
3306,"2016/06/30 00:43:30",2015/03/07,N/A,false,-1,0,5,1,"Very disappointed.","","",R30DVMFDHX3RCC,B00NG7JVSQ
3307,"2016/06/30 00:43:30",2015/02/19,N/A,true,-1,0,5,1,"Unhappy this year with Turbo Tax product","","",R1HA0ZVUNQGK5W,B00NG7JVSQ
3308,"2016/06/30 00:43:30",2015/03/18,N/A,false,-1,0,5,4,"I was terribly dissappointed that my purchase did not include forms I ...","","",R36IS06QXLG0B0,B00NG7JVSQ
3309,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,4,"I have used your turbo tax deluxe for 22 years ...","","",RJZTX4N8HQ5V,B00NG7JVSQ
3310,"2016/06/30 00:43:30",2015/03/06,N/A,false,-1,0,5,5,"I have used TurboTax for years and have found it ...","","",R1PLYHA2VITD44,B00NG7JVSQ
3311,"2016/06/30 00:43:30",2015/02/20,N/A,true,-1,0,5,1,"This product was not the regular Turbo Tax I was ...","","",R94YWQM127QCX,B00NG7JVSQ
3312,"2016/06/30 00:43:30",2015/03/19,N/A,true,-1,0,5,5,"and we found it extremely useful and user-friendly","","",RNTU7IDZ2MZNW,B00NG7JVSQ
3313,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,5,"Recommend for everybody.","","",RIPS569JA3UQC,B00NG7JVSQ
3314,"2016/06/30 00:43:30",2015/05/22,N/A,true,-1,0,5,5,"Works As Designed","","",R3FQSKUW6FUPXW,B00NG7JVSQ
3315,"2016/06/30 00:43:30",2015/02/16,N/A,false,-1,0,5,2,"Where's the rebate","","",R2NGM8FMFL29SJ,B00NG7JVSQ
3316,"2016/06/30 00:43:30",2015/03/25,N/A,false,-1,0,5,1,Pain,"","",RZY872R6VS0TY,B00NG7JVSQ
3317,"2016/06/30 00:43:30",2015/04/08,N/A,false,-1,0,5,2,"Hell's version of Candy Crush","","",R8EVYH3G9JRP,B00NG7JVSQ
3318,"2016/06/30 00:43:30",2015/03/21,N/A,true,-1,0,5,5,"TurboTax works better - in spite of this year's hot mess.","","",R17PU213UIR8NO,B00NG7JVSQ
3319,"2016/06/30 00:43:30",2015/02/16,N/A,true,-1,0,5,2,"Turbo Tax is a longtime favorite and the Premier was great","","",R1K4Y515PNWIH5,B00NG7JVSQ
3320,"2016/06/30 00:43:30",2015/03/01,N/A,true,-1,0,5,2,"Additional fee for state efile","","",R3V66UESYV3JZ1,B00NG7JVSQ
3321,"2016/06/30 00:43:30",2015/01/22,N/A,false,-1,0,5,1,"IF MY FIRM TRIED THIS STUNT...","","",R1MSA6I2524540,B00NG7JVSQ
3322,"2016/06/30 00:43:30",2015/03/20,N/A,false,-1,0,5,1,"Turbo Tax Deluxe 2014 Federal Income Tax","","",R2XVZWEONQB216,B00NG7JVSQ
3323,"2016/06/30 00:43:30",2015/03/02,N/A,false,-1,0,5,4,"working fine......","","",RP5MQK6AKOKBG,B00NG7JVSQ
3324,"2016/06/30 00:43:30",2015/04/23,N/A,false,-1,0,5,1,"Done with TurboTax!!","","",R3UUMKEBAIQM8U,B00NG7JVSQ
